Date,EOG,HAL,PXD,SLB,WLL,XES,XOP,EOG-RET,HAL-RET,PXD-RET,SLB-RET,WLL-RET,XES-RET,XOP-RET
42451.00,75.90,35.97,140.20,73.61,8.16,17.45,30.91,-0.000790,-0.011270,-0.013232,-0.017092,0.012407,-0.022129,0.003246
42450.00,75.96,36.38,142.08,74.89,8.06,17.85,30.81,0.004363,0.002204,-0.006989,0.018634,-0.033573,0.012479,-0.002913
42447.00,75.63,36.30,143.08,73.52,8.34,17.63,30.90,-0.011373,-0.002199,0.005835,-0.013684,-0.083517,-0.030786,-0.001938
42446.00,76.50,36.38,142.25,74.54,9.10,18.19,30.96,0.019456,0.025655,0.034696,0.016224,0.048387,0.043005,0.017083
42445.00,75.04,35.47,137.48,73.35,8.68,17.44,30.44,0.019427,0.013718,0.013939,0.001639,0.083645,0.017503,0.038199
42444.00,73.61,34.99,135.59,73.23,8.01,17.14,29.32,-0.015646,-0.014366,0.001477,-0.002859,-0.057647,-0.021131,0.000341
42443.00,74.78,35.50,135.39,73.44,8.50,17.51,29.31,-0.005321,-0.017165,-0.012040,-0.020800,0.005917,-0.021241,-0.015452
42440.00,75.18,36.12,137.04,75.00,8.45,17.89,29.77,0.040266,0.046653,0.058306,0.024870,0.052304,0.054213,0.044195
42439.00,72.27,34.51,129.49,73.18,8.03,16.97,28.51,0.000138,-0.005189,0.006295,0.005911,0.025543,-0.008182,-0.003843
42438.00,72.26,34.69,128.68,72.75,7.83,17.11,28.62,0.024093,0.006090,0.024115,0.000688,0.129870,0.000585,0.035456
42437.00,70.56,34.48,125.65,72.70,6.93,17.10,27.64,-0.065059,-0.037946,-0.038197,-0.045431,-0.150735,-0.077670,-0.080811
42436.00,75.47,35.84,130.64,76.16,8.16,18.54,30.07,0.056855,0.027523,0.014286,0.017774,0.150917,0.039238,0.038687
42433.00,71.41,34.88,128.80,74.83,7.09,17.84,28.95,0.031191,0.020779,0.004132,-0.000267,0.123613,0.041448,0.038751
42432.00,69.25,34.17,128.27,74.85,6.31,17.13,27.87,0.033582,0.015151,-0.022705,0.005913,0.213462,0.064636,0.049718
42431.00,67.00,33.66,131.25,74.41,5.20,16.09,26.55,0.030452,0.019382,0.024590,0.005405,0.195402,0.055082,0.053571
42430.00,65.02,33.02,128.10,74.01,4.35,15.25,25.20,0.004325,0.022924,0.062806,0.031930,0.084788,0.015313,0.024390
42429.00,64.74,32.28,120.53,71.72,4.01,15.02,24.60,-0.040889,-0.016154,-0.023020,-0.010349,0.033505,0.023161,-0.004452
42426.00,67.50,32.81,123.37,72.47,3.88,14.68,24.71,-0.014599,0.009539,0.023902,0.001659,0.099150,0.057637,0.022765
42425.00,68.50,32.50,120.49,72.35,3.53,13.88,24.16,-0.014672,0.001232,0.009721,0.001939,-0.051075,-0.014205,0.002074
42424.00,69.52,32.46,119.33,72.21,3.72,14.08,24.11,0.022052,0.011530,-0.002007,0.001804,-0.055838,-0.002126,0.021610
42423.00,68.02,32.09,119.57,72.08,3.94,14.11,23.60,-0.058025,-0.024027,-0.043517,-0.030792,-0.147186,-0.039483,-0.056000
42422.00,72.21,32.88,125.01,74.37,4.62,14.69,25.00,0.035863,0.048135,0.016424,0.020585,0.069444,0.041844,0.048218
42419.00,69.71,31.37,122.99,72.87,4.32,14.10,23.85,0.003599,-0.002861,0.013431,0.002614,-0.086681,-0.016736,-0.018114
42418.00,69.46,31.46,121.36,72.68,4.73,14.34,24.29,-0.019204,0.001911,-0.025612,-0.003428,-0.119181,-0.008299,-0.041058
42417.00,70.82,31.40,124.55,72.93,5.37,14.46,25.33,0.043158,0.048764,0.078822,0.016446,0.128151,0.061674,0.047127
42416.00,67.89,29.94,115.45,71.75,4.76,13.62,24.19,0.002807,0.028513,0.000780,0.020481,0.057778,0.017937,-0.013056
42415.00,67.70,29.11,115.36,70.31,4.50,13.38,24.51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42412.00,67.70,29.11,115.36,70.31,4.50,13.38,24.51,0.032642,0.010764,0.041625,0.021502,-0.083503,0.024502,0.025523
42411.00,65.56,28.80,110.75,68.83,4.91,13.06,23.90,-0.003496,-0.026698,0.018016,0.016241,-0.080524,-0.021723,-0.020492
42410.00,65.79,29.59,108.79,67.73,5.34,13.35,24.40,0.003049,0.000000,-0.022464,-0.001032,-0.056537,-0.026968,-0.008130
42409.00,65.59,29.59,111.29,67.80,5.66,13.72,24.60,-0.041502,-0.040221,-0.033857,-0.028375,-0.085622,-0.060917,-0.039062
42408.00,68.43,30.83,115.19,69.78,6.19,14.61,25.60,0.020430,-0.016587,-0.030387,0.014097,-0.059270,-0.027944,-0.025875
42405.00,67.06,31.35,118.80,68.81,6.58,15.03,26.28,-0.020164,-0.033302,-0.045706,-0.024525,-0.081006,-0.016361,-0.038771
42404.00,68.44,32.43,124.49,70.54,7.16,15.28,27.34,-0.024932,0.014706,-0.022227,-0.004094,0.068657,0.053793,-0.006541
42403.00,70.19,31.96,127.32,70.83,6.70,14.50,27.52,0.045116,0.047182,0.047729,0.028908,0.114809,0.028369,0.044006
42402.00,67.16,30.52,121.52,68.84,6.01,14.10,26.36,-0.027934,-0.034788,-0.006297,-0.036664,-0.097598,-0.055593,-0.042151
42401.00,69.09,31.62,122.29,71.46,6.66,14.93,27.52,-0.027175,-0.005348,-0.013392,-0.011208,-0.093878,-0.036152,-0.034047
42398.00,71.02,31.79,123.95,72.27,7.35,15.49,28.49,0.034824,0.044007,0.032831,0.039706,0.080882,0.043801,0.047042
42397.00,68.63,30.45,120.01,69.51,6.80,14.84,27.21,0.038747,0.047832,0.053644,0.060412,-0.038190,0.032707,0.036177
42396.00,66.07,29.06,113.90,65.55,7.07,14.37,26.26,0.000606,0.004146,0.003171,0.003368,0.029112,0.016985,0.004591
42395.00,66.03,28.94,113.54,65.33,6.87,14.13,26.14,0.072090,-0.011612,0.053736,0.032070,0.120718,0.041268,0.064766
42394.00,61.59,29.28,107.75,63.30,6.13,13.57,24.55,-0.067101,-0.030142,-0.050661,-0.029141,-0.074018,-0.060249,-0.072535
42391.00,66.02,30.19,113.50,65.20,6.62,14.44,26.47,0.035608,0.030727,0.015206,0.061025,0.125850,0.026297,0.041306
42390.00,63.75,29.29,111.80,61.45,5.88,14.07,25.42,0.058267,0.028441,0.025312,0.006387,0.171315,0.045319,0.070316
42389.00,60.24,28.48,109.04,61.06,5.02,13.46,23.75,-0.012135,-0.043975,-0.023114,-0.028017,0.063559,-0.016082,-0.005027
42388.00,60.98,29.79,111.62,62.82,4.72,13.68,23.87,-0.031602,-0.034360,-0.013435,-0.003015,-0.174825,-0.046025,-0.051272
42387.00,62.97,30.85,113.14,63.01,5.72,14.34,25.16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42384.00,62.97,30.85,113.14,63.01,5.72,14.34,25.16,-0.035090,-0.031093,-0.024319,-0.025819,-0.152593,-0.037907,-0.036385
42383.00,65.26,31.84,115.96,64.68,6.75,14.90,26.11,0.016986,0.045305,0.015412,0.011415,0.125000,0.043037,0.034879
42382.00,64.17,30.46,114.20,63.95,6.00,14.29,25.23,0.019866,-0.032094,0.008478,-0.012203,-0.086758,-0.035762,-0.034074
42381.00,62.92,31.47,113.24,64.74,6.57,14.82,26.12,-0.011779,-0.002536,-0.002379,-0.001388,-0.097527,-0.005369,-0.015825
42380.00,63.67,31.55,113.51,64.83,7.28,14.90,26.54,-0.028236,-0.028035,-0.020114,-0.003841,-0.063063,-0.032153,-0.039102
42377.00,65.52,32.46,115.84,65.08,7.77,15.40,27.62,0.000917,-0.013674,-0.004982,-0.016770,0.030504,-0.019427,0.004729
42376.00,65.46,32.91,116.42,66.19,7.54,15.70,27.49,-0.027629,-0.015260,0.002325,-0.022304,-0.046776,-0.037400,-0.024832
42375.00,67.32,33.42,116.15,67.70,7.91,16.31,28.19,-0.040068,-0.028488,-0.072062,-0.025899,-0.125000,-0.056680,-0.068715
42374.00,70.13,34.40,125.17,69.50,9.04,17.29,30.27,0.006458,-0.002320,0.006594,0.004626,-0.051417,-0.029742,-0.003293
42373.00,69.68,34.48,124.35,69.18,9.53,17.82,30.37,-0.015680,0.012926,-0.008215,-0.008172,0.009534,0.015963,0.004964
42370.00,70.79,34.04,125.38,69.75,9.44,17.54,30.22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42369.00,70.79,34.04,125.38,69.75,9.44,17.54,30.22,0.002549,-0.002637,0.007311,0.001580,0.092593,0.008626,0.023713
42368.00,70.61,34.13,124.47,69.64,8.64,17.39,29.52,-0.006752,-0.010725,0.000080,-0.012339,-0.053669,-0.019177,-0.028628
42367.00,71.09,34.50,124.46,70.51,9.13,17.73,30.39,0.008512,0.005831,0.023688,0.001278,0.036322,0.009681,0.016388
42366.00,70.49,34.30,121.58,70.42,8.81,17.56,29.90,-0.039907,-0.024182,-0.027516,-0.001560,-0.125992,-0.039913,-0.037037
42363.00,73.42,35.15,125.02,70.53,10.08,18.29,31.05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42362.00,73.42,35.15,125.02,70.53,10.08,18.29,31.05,-0.003664,-0.008463,-0.006516,-0.006760,-0.053521,-0.015078,-0.007353
42361.00,73.69,35.45,125.84,71.01,10.65,18.57,31.28,0.055580,0.042034,0.079708,0.021874,0.183333,0.056314,0.078993
42360.00,69.81,34.02,116.55,69.49,9.00,17.58,28.99,-0.006263,0.018563,0.007260,0.022664,0.083032,0.041469,0.012221
42359.00,70.25,33.40,115.71,67.95,8.31,16.88,28.64,-0.016520,-0.001196,-0.045927,0.009059,-0.085809,0.000593,-0.010366
42356.00,71.43,33.44,121.28,67.34,9.09,16.87,28.94,-0.025512,-0.021650,-0.070723,-0.026879,-0.064815,-0.036000,-0.020974
42355.00,73.30,34.18,130.51,69.20,9.72,17.50,29.56,-0.032982,-0.046849,-0.028943,-0.028363,-0.084746,-0.043193,-0.034303
42354.00,75.80,35.86,134.40,71.22,10.62,18.29,30.61,-0.019405,-0.033423,-0.070411,-0.008630,-0.079723,-0.011351,-0.022357
42353.00,77.30,37.10,144.58,71.84,11.54,18.50,31.31,0.005725,0.015048,0.024591,0.025993,0.056777,0.041080,0.019870
42352.00,76.86,36.55,141.11,70.02,10.92,17.77,30.70,0.026305,-0.011093,0.008001,0.002864,-0.031915,-0.003924,-0.024468
42349.00,74.89,36.96,139.99,69.82,11.28,17.84,31.47,-0.042082,-0.031193,-0.037141,-0.023223,-0.134305,-0.043432,-0.048957
42348.00,78.18,38.15,145.39,71.48,13.03,18.65,33.09,-0.002552,-0.003916,0.016003,-0.008874,0.030040,0.012486,0.017528
42347.00,78.38,38.30,143.10,72.12,12.65,18.42,32.52,0.016470,0.055969,0.019594,0.008671,0.021809,0.009315,0.008998
42346.00,77.11,36.27,140.35,71.50,12.38,18.25,32.23,0.012075,-0.008203,0.020653,-0.017857,0.001618,-0.010304,0.006244
42345.00,76.19,36.57,137.51,72.80,12.36,18.44,32.03,-0.053423,-0.035092,-0.058795,-0.025565,-0.132022,-0.046536,-0.068625
42342.00,80.49,37.90,146.10,74.71,14.24,19.34,34.39,-0.006174,-0.002894,0.006337,-0.001337,-0.082474,-0.035892,-0.026606
42341.00,80.99,38.01,145.18,74.81,15.52,20.06,35.33,0.001608,-0.024134,0.009456,-0.013191,0.006485,-0.000498,-0.013404
42340.00,80.86,38.95,143.82,75.81,15.42,20.07,35.81,-0.037954,-0.035891,-0.036382,-0.030191,-0.068278,-0.034632,-0.043281
42339.00,84.05,40.40,149.25,78.17,16.55,20.79,37.43,0.007431,0.013802,0.031088,0.013221,0.002423,0.008734,0.008080
42338.00,83.43,39.85,144.75,77.15,16.51,20.61,37.13,0.017191,0.018400,0.000830,-0.002328,0.035759,0.021815,0.004600
42335.00,82.02,39.13,144.63,77.33,15.94,20.17,36.96,-0.018077,-0.004579,-0.013303,-0.002580,-0.071637,-0.026074,-0.022222
42334.00,83.53,39.31,146.58,77.53,17.17,20.71,37.80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42333.00,83.53,39.31,146.58,77.53,17.17,20.71,37.80,-0.018910,-0.010820,-0.009193,-0.008314,-0.000582,-0.001447,-0.005786
42332.00,85.14,39.74,147.94,78.18,17.18,20.74,38.02,0.031125,0.036245,0.030223,0.012432,0.081183,0.046946,0.037381
42331.00,82.57,38.35,143.60,77.22,15.89,19.81,36.65,-0.000726,0.009210,0.016925,0.000907,-0.029322,0.015377,0.008669
42328.00,82.63,38.00,141.21,77.15,16.37,19.51,36.33,-0.000242,-0.001052,0.000780,-0.009882,-0.037625,-0.013151,-0.022990
42327.00,82.65,38.04,141.10,77.92,17.01,19.77,37.19,-0.029360,-0.021605,-0.022379,-0.008020,-0.021852,-0.034668,-0.025930
42326.00,85.15,38.88,144.33,78.55,17.39,20.48,38.18,0.026151,0.020205,0.014123,0.023586,0.034503,0.033039,0.020310
42325.00,82.98,38.11,142.32,76.74,16.81,19.83,37.42,-0.021347,-0.009873,-0.010223,-0.020299,-0.045971,-0.026755,-0.019135
42324.00,84.79,38.49,143.79,78.33,17.62,20.37,38.15,0.030881,0.029420,0.020294,0.028763,0.073736,0.027232,0.040928
42321.00,82.25,37.39,140.93,76.14,16.41,19.83,36.65,0.006855,-0.002667,0.006571,-0.006005,0.015470,0.008134,0.007976
42320.00,81.69,37.49,140.01,76.60,16.16,19.67,36.36,-0.019563,-0.016010,-0.004904,-0.013268,-0.011016,-0.026719,-0.029883
42319.00,83.32,38.10,140.70,77.63,16.34,20.21,37.48,-0.037653,-0.020817,-0.041945,-0.014473,-0.094235,-0.035782,-0.044609
42318.00,86.58,38.91,146.86,78.77,18.04,20.96,39.23,0.014174,-0.004859,0.006856,0.011038,-0.014746,0.004794,0.003838
42317.00,85.37,39.10,145.86,77.91,18.31,20.86,39.08,0.001173,-0.006353,0.012214,-0.014546,-0.033773,-0.008084,0.003595
42314.00,85.27,39.35,144.10,79.06,18.95,21.03,38.94,-0.013878,0.024473,-0.009077,0.003299,0.007443,0.007666,-0.006633
42313.00,86.47,38.41,145.42,78.80,18.81,20.87,39.20,0.000000,-0.020403,0.003450,-0.018802,0.005345,-0.025677,0.004098
42312.00,86.47,39.21,144.92,80.31,18.71,21.42,39.04,-0.022385,-0.020974,-0.019353,-0.014843,-0.006900,-0.013358,-0.006363
42311.00,88.45,40.05,147.78,81.52,18.84,21.71,39.29,0.027652,0.019343,0.066234,0.026312,0.054871,0.044252,0.034220
42310.00,86.07,39.29,138.60,79.43,17.86,20.79,37.99,0.002563,0.023710,0.010646,0.016249,0.036564,0.042628,0.024542
42307.00,85.85,38.38,137.14,78.16,17.23,19.94,37.08,0.003859,0.004975,-0.006448,-0.006735,0.046780,0.015792,0.012838
42306.00,85.52,38.19,138.03,78.69,16.46,19.63,36.61,0.008609,-0.002090,0.002615,-0.005560,-0.035170,-0.021923,0.009096
42305.00,84.79,38.27,137.67,79.13,17.06,20.07,36.28,0.025272,0.021078,0.041850,0.028330,0.028951,0.049138,0.036868
42304.00,82.70,37.48,132.14,76.95,16.58,19.13,34.99,-0.008274,-0.027756,-0.018859,-0.002592,-0.046578,-0.033350,-0.029404
42303.00,83.39,38.55,134.68,77.15,17.39,19.79,36.05,-0.023879,-0.016832,-0.019725,-0.015316,-0.041873,-0.039320,-0.026465
42300.00,85.43,39.21,137.39,78.35,18.15,20.60,37.03,-0.004312,-0.012591,0.003653,0.001150,-0.032000,-0.007707,-0.003230
42299.00,85.80,39.71,136.89,78.26,18.75,20.76,37.15,0.024111,0.034115,0.016560,0.034775,0.002138,0.017148,0.005685
42298.00,83.78,38.40,134.66,75.63,18.71,20.41,36.94,-0.012843,0.019108,-0.012539,0.001059,-0.054095,-0.020633,-0.033996
42297.00,84.87,37.68,136.37,75.55,19.78,20.84,38.24,0.000708,0.008565,0.021957,0.019018,0.029136,0.032706,0.008173
42296.00,84.81,37.36,133.44,74.14,19.22,20.18,37.93,-0.030743,-0.011902,-0.050722,-0.004966,-0.047100,-0.023706,-0.037310
42293.00,87.50,37.81,140.57,74.51,20.17,20.67,39.40,0.004131,-0.036933,0.029214,-0.021665,-0.004933,-0.027294,0.003822
42292.00,87.14,39.26,136.58,76.16,20.27,21.25,39.25,0.015855,0.013946,0.025068,0.015331,0.028934,0.014804,0.029103
42291.00,85.78,38.72,133.24,75.01,19.70,20.94,38.14,0.005863,0.006499,0.010236,0.004957,0.022314,0.014535,0.011403
42290.00,85.28,38.47,131.89,74.64,19.27,20.64,37.71,-0.008718,-0.010291,-0.015746,-0.004003,-0.044147,-0.009121,-0.021536
42289.00,86.03,38.87,134.00,74.94,20.16,20.83,38.54,-0.014548,-0.019672,-0.021612,-0.018596,-0.101204,-0.048424,-0.034085
42286.00,87.30,39.65,136.96,76.36,22.43,21.89,39.90,0.002987,-0.018807,-0.011333,-0.003653,0.010360,0.005974,-0.015544
42285.00,87.04,40.41,138.53,76.64,22.20,21.76,40.53,0.039036,0.013798,0.017929,0.017120,0.036415,0.027870,0.036573
42284.00,83.77,39.86,136.09,75.35,21.42,21.17,39.10,0.011226,0.021004,0.000147,0.019069,0.024880,0.004269,0.004367
42283.00,82.84,39.04,136.07,73.94,20.90,21.08,38.93,0.027154,0.035269,0.019175,0.025662,0.106992,0.065723,0.050175
42282.00,80.65,37.71,133.51,72.09,18.88,19.78,37.07,0.046587,0.024728,0.009680,0.025171,0.118483,0.055496,0.051631
42279.00,77.06,36.80,132.23,70.32,16.88,18.74,35.25,0.047153,0.054139,0.076178,0.039468,0.088330,0.073310,0.058559
42278.00,73.59,34.91,122.87,67.65,15.51,17.46,33.30,0.010852,-0.012447,0.010112,-0.019139,0.015717,-0.017998,0.014007
42277.00,72.80,35.35,121.64,68.97,15.27,17.78,32.84,0.038072,0.019319,0.026931,-0.001881,0.046607,-0.005593,0.027534
42276.00,70.13,34.68,118.45,69.10,14.59,17.88,31.96,0.010082,-0.007157,0.011961,-0.003892,-0.010176,0.007892,0.007884
42275.00,69.43,34.93,117.05,69.37,14.74,17.74,31.71,-0.046160,-0.048229,-0.043240,-0.048422,-0.086741,-0.042634,-0.052584
42272.00,72.79,36.70,122.34,72.90,16.14,18.53,33.47,-0.006416,-0.008108,-0.006819,0.002889,-0.021225,-0.014886,-0.011810
42271.00,73.26,37.00,123.18,72.69,16.49,18.81,33.87,0.003012,-0.008043,0.018353,0.010425,0.011036,0.000000,0.005940
42270.00,73.04,37.30,120.96,71.94,16.31,18.81,33.67,-0.028982,-0.004271,-0.015705,-0.008681,-0.071185,-0.025389,-0.030242
42269.00,75.22,37.46,122.89,72.57,17.56,19.30,34.72,-0.016989,0.000267,-0.007511,-0.004117,0.006881,-0.006691,-0.014756
42268.00,76.52,37.45,123.82,72.87,17.44,19.43,35.24,0.003409,0.001873,0.016001,0.004549,0.024075,-0.008167,0.003131
42265.00,76.26,37.38,121.87,72.54,17.03,19.59,35.13,-0.042681,-0.034109,-0.015908,-0.036653,-0.041643,-0.055904,-0.043040
42264.00,79.66,38.70,123.84,75.30,17.77,20.75,36.71,-0.003503,0.001294,0.004054,-0.011292,0.023618,-0.003362,-0.006764
42263.00,79.94,38.65,123.34,76.16,17.36,20.82,36.96,0.034822,0.044312,0.051492,0.034923,0.066994,0.043609,0.047916
42262.00,77.25,37.01,117.30,73.59,16.27,19.95,35.27,0.010729,0.003525,0.002564,0.010297,0.022627,0.025707,0.017600
42261.00,76.43,36.88,117.00,72.84,15.91,19.45,34.66,-0.009332,-0.008602,-0.011490,-0.011669,0.002520,-0.004606,-0.023662
42258.00,77.15,37.20,118.36,73.70,15.87,19.54,35.50,-0.011658,-0.010112,-0.023916,-0.004995,-0.014898,-0.027377,-0.019066
42257.00,78.06,37.58,121.26,74.07,16.11,20.09,36.19,0.014689,0.011575,0.019420,-0.004436,-0.024818,0.005506,0.008640
42256.00,76.93,37.15,118.95,74.40,16.52,19.98,35.88,-0.009400,-0.021080,-0.022597,-0.015091,-0.110872,-0.036644,-0.027379
42255.00,77.66,37.95,121.70,75.54,18.58,20.74,36.89,0.010014,0.029851,0.028045,0.007200,0.003240,0.015174,0.018779
42254.00,76.89,36.85,118.38,75.00,18.52,20.43,36.21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42251.00,76.89,36.85,118.38,75.00,18.52,20.43,36.21,-0.007230,-0.032301,-0.006212,-0.016522,0.014795,-0.022020,-0.018433
42250.00,77.45,38.08,119.12,76.26,18.25,20.89,36.89,-0.003346,-0.002358,0.005826,0.011272,-0.007613,0.008691,0.004903
42249.00,77.71,38.17,118.43,75.41,18.39,20.71,36.71,0.022231,0.005797,0.027949,-0.000133,0.012108,-0.004805,0.014369
42248.00,76.02,37.95,115.21,75.42,18.17,20.81,36.19,-0.029243,-0.035578,-0.063790,-0.025204,-0.060010,-0.041897,-0.053114
42247.00,78.31,39.35,123.06,77.37,19.33,21.72,38.22,0.012935,0.019694,0.014760,0.017223,0.098295,0.030850,0.028249
42244.00,77.31,38.59,121.27,76.06,17.60,21.07,37.17,0.020055,0.014458,0.051049,0.029926,0.050746,0.042038,0.032500
42243.00,75.79,38.04,115.38,73.85,16.75,20.22,36.00,0.067615,0.104850,0.059893,0.053645,0.139456,0.083021,0.064459
42242.00,70.99,34.43,108.86,70.09,14.70,18.67,33.82,0.038473,0.028682,0.015106,-0.033508,-0.001359,0.040111,0.030155
42241.00,68.36,33.47,107.24,72.52,14.72,17.95,32.83,-0.012995,-0.002682,-0.035004,-0.018275,-0.012743,0.001674,-0.014114
42240.00,69.26,33.56,111.13,73.87,14.91,17.92,33.30,-0.074806,-0.059681,-0.065742,-0.046839,-0.058712,-0.053354,-0.058790
42237.00,74.86,35.69,118.95,77.50,15.84,18.93,35.38,-0.024371,-0.053316,-0.032927,-0.024421,-0.070423,-0.028733,-0.036755
42236.00,76.73,37.70,123.00,79.44,17.04,19.49,36.73,-0.004412,-0.040712,-0.016079,-0.015247,-0.038917,-0.035626,-0.026504
42235.00,77.07,39.30,125.01,80.67,17.73,20.21,37.73,-0.041537,-0.041697,-0.031231,-0.029826,-0.075117,-0.038535,-0.037500
42234.00,80.41,41.01,129.04,83.15,19.17,21.02,39.20,0.004999,-0.006781,0.015024,-0.004192,0.012144,-0.002846,0.003584
42233.00,80.01,41.29,127.13,83.50,18.94,21.08,39.06,0.001001,-0.016671,-0.003527,-0.004293,-0.012513,-0.003310,-0.002299
42230.00,79.93,41.99,127.58,83.86,19.18,21.15,39.15,0.003138,0.005508,0.004488,-0.002735,-0.000521,-0.017193,-0.007353
42229.00,79.68,41.76,127.01,84.09,19.19,21.52,39.44,-0.003128,-0.022243,-0.026146,-0.008723,-0.044323,-0.041425,-0.028332
42228.00,79.93,42.71,130.42,84.83,20.08,22.45,40.59,0.034023,0.018117,0.019543,0.005571,0.029216,0.016757,0.024741
42227.00,77.30,41.95,127.92,84.36,19.51,22.08,39.61,0.013505,0.007929,0.005898,-0.000947,-0.029836,-0.015604,-0.004023
42226.00,76.27,41.62,127.17,84.44,20.11,22.43,39.77,0.034029,0.046781,0.021610,0.026626,0.122210,0.058019,0.068799
42223.00,73.76,39.76,124.48,82.25,17.92,21.20,37.21,-0.050463,-0.026683,-0.029547,-0.016031,-0.056345,-0.035925,-0.030232
42222.00,77.68,40.85,128.27,83.59,18.99,21.99,38.37,0.020896,0.005910,0.021258,0.013212,0.072881,0.047642,0.044082
42221.00,76.09,40.61,125.60,82.50,17.70,20.99,36.75,-0.008470,0.025505,0.006168,0.002796,-0.067439,-0.000476,-0.012628
42220.00,76.74,39.60,124.83,82.27,18.98,21.00,37.22,0.003925,-0.012961,0.011506,0.002315,-0.003675,-0.008030,0.002424
42219.00,76.44,40.12,123.41,82.08,19.05,21.17,37.13,-0.009716,-0.039962,-0.026505,-0.008935,-0.070278,-0.023524,-0.031812
42216.00,77.19,41.79,126.77,82.82,20.49,21.68,38.35,-0.017189,-0.011823,-0.024396,-0.008381,-0.084450,-0.025180,-0.022930
42215.00,78.54,42.29,129.94,83.52,22.38,22.24,39.25,0.010291,-0.023100,-0.004749,-0.004411,-0.034513,-0.016799,-0.015797
42214.00,77.74,43.29,130.56,83.89,23.18,22.62,39.88,0.011581,0.032681,0.029653,0.016848,0.070175,0.034294,0.026512
42213.00,76.85,41.92,126.80,82.50,21.66,21.87,38.85,0.050007,0.022938,0.044395,0.009051,0.025083,0.034532,0.037660
42212.00,73.19,40.98,121.41,81.76,21.13,21.14,37.44,-0.026211,-0.017737,-0.017003,-0.013752,-0.078500,-0.020843,-0.029801
42209.00,75.16,41.72,123.51,82.90,22.93,21.59,38.59,-0.015199,-0.014411,-0.018047,-0.036271,-0.064463,-0.037021,-0.030158
42208.00,76.32,42.33,125.78,86.02,24.51,22.42,39.79,0.003023,0.019018,0.006240,0.008914,0.008227,0.019091,0.001510
42207.00,76.09,41.54,125.00,85.26,24.31,22.00,39.73,-0.016035,-0.007645,0.011491,0.011388,-0.038751,-0.026549,-0.020222
42206.00,77.33,41.86,123.58,84.30,25.29,22.60,40.55,-0.007699,0.027996,-0.007868,0.009339,0.009178,-0.001326,0.005954
42205.00,77.93,40.72,124.56,83.52,25.06,22.63,40.31,-0.031925,0.018255,-0.029604,-0.002270,-0.053268,-0.013514,-0.035184
42202.00,80.50,39.99,128.36,83.71,26.47,22.94,41.78,-0.023058,-0.005471,-0.013147,-0.002146,-0.027553,-0.032476,-0.027694
42201.00,82.40,40.21,130.07,83.89,27.22,23.71,42.97,-0.010210,-0.020940,-0.018932,0.003109,-0.061379,-0.007535,-0.011729
42200.00,83.25,41.07,132.58,83.63,29.00,23.89,43.48,-0.023231,-0.035009,-0.032404,-0.019463,-0.048556,-0.043252,-0.038479
42199.00,85.23,42.56,137.02,85.29,30.48,24.97,45.22,0.012113,0.016480,0.003442,0.011864,0.033571,0.021268,0.030068
42198.00,84.21,41.87,136.55,84.29,29.49,24.45,43.90,-0.003903,0.013065,0.015544,0.003930,-0.020591,0.010748,0.007805
42195.00,84.54,41.33,134.46,83.96,30.11,24.19,43.56,-0.008910,0.000484,-0.030290,0.004907,-0.023354,-0.007793,-0.012021
42194.00,85.30,41.31,138.66,83.55,30.83,24.38,44.09,0.009587,0.009038,0.028330,0.007598,0.030070,0.009524,0.019658
42193.00,84.49,40.94,134.84,82.92,29.93,24.15,43.24,-0.025715,-0.022445,-0.008821,-0.015202,-0.058213,-0.032839,-0.037400
42192.00,86.72,41.88,136.04,84.20,31.78,24.97,44.92,0.019156,0.028487,0.022396,0.008504,0.074012,0.018768,0.027447
